account_id,customer_id,account_type,branch_code,opening_date,current_balance,available_balance,currency,account_status,freeze_status,last_transaction_date
ACC000003669,CUST0004601,SAVINGS,BR0005,2025-04-12,50354.28,44661.84,INR,ACTIVE,N,2025-09-30
ACC000003670,CUST0005375,SAVINGS,BR0042,2025-03-06,43607.36,18783.84,INR,ACTIVE,N,2026-06-03
ACC000003671,CUST0002384,SAVINGS,BR0070,2023-12-02,125414.67,83838.15,INR,ACTIVE,N,2026-07-15
ACC000003672,CUST0004394,FIXED_DEPOSIT,BR0085,2015-12-16,47469.84,22439.17,INR,ACTIVE,N,2023-01-22
ACC000003673,CUST0007091,SAVINGS,BR0008,2015-07-28,54705.99,29122.01,INR,ACTIVE,N,2023-12-08
ACC000003674,CUST0007485,SAVINGS,BR0025,2018-05-31,87571.48,86664.08,INR,BLOCKED,Y,2023-05-02
ACC000003675,CUST0008392,SAVINGS,BR0077,2020-05-21,119706.49,114717.38,INR,ACTIVE,N,2024-08-16
ACC000003676,CUST0000396,SAVINGS,BR0082,2019-12-29,134247.5,119196.49,INR,ACTIVE,N,2025-04-26
ACC000003677,CUST0000828,SAVINGS,BR0021,2013-12-17,395717.13,368228.07,INR,BLOCKED,Y,2023-10-03
ACC000003678,CUST0005250,SAVINGS,BR0041,2014-09-08,367552.94,362983.96,INR,ACTIVE,N,2023-03-10
ACC000003679,CUST0003161,SAVINGS,BR0067,2018-04-11,63019.43,26576.23,INR,ACTIVE,N,2025-01-06
ACC000003680,CUST0007608,CURRENT,BR0055,2020-11-20,25890.65,1161.06,GBP,ACTIVE,N,2024-06-16
ACC000003681,CUST0000233,SAVINGS,BR0038,2017-01-24,15428.47,4973.82,INR,ACTIVE,N,2023-12-06
ACC000003682,CUST0008605,SAVINGS,BR0004,2016-12-06,150545.14,136342.28,INR,ACTIVE,N,2023-01-05
ACC000003683,CUST0001772,SAVINGS,BR0030,2018-01-13,48560.13,1780.85,INR,ACTIVE,N,2025-01-11
ACC000003684,CUST0000656,CURRENT,BR0078,2026-03-23,161405.77,142608.57,INR,ACTIVE,N,2026-04-15
ACC000003685,CUST0002588,FIXED_DEPOSIT,BR0044,2015-12-19,79572.43,43429.83,INR,ACTIVE,N,2024-10-13
ACC000003686,CUST0001255,CURRENT,BR0035,2017-01-25,34268.56,14113.26,INR,DORMANT,N,2025-10-30
ACC000003687,CUST0005211,FIXED_DEPOSIT,BR0090,2016-02-22,222687.53,183028.0,INR,ACTIVE,N,2025-02-22
ACC000003688,CUST0008149,SAVINGS,BR0092,2017-02-24,9631.86,344.02,INR,ACTIVE,Y,2024-12-14
ACC000003689,CUST0003240,SAVINGS,BR0006,2016-05-02,263835.92,250955.8,INR,ACTIVE,N,2024-10-13
ACC000003690,CUST0005042,CURRENT,BR0055,2024-03-06,25136.01,1321.01,INR,ACTIVE,N,2025-07-05
ACC000003691,CUST0005673,SALARY,BR0028,2022-12-29,24807.43,13520.16,INR,ACTIVE,N,2023-09-21
ACC000003692,CUST0003904,SAVINGS,BR0078,2016-02-06,172789.22,125204.29,INR,ACTIVE,N,2024-08-08
ACC000003693,CUST0009049,SAVINGS,BR0001,2015-07-25,45820.72,40343.56,INR,ACTIVE,N,2023-02-17
ACC000003694,CUST0009552,SAVINGS,BR0119,2020-08-15,34308.22,31291.65,INR,ACTIVE,N,2026-02-20
ACC000003695,CUST0000969,SAVINGS,BR0118,2015-05-10,117364.28,91452.56,INR,ACTIVE,N,2024-09-20
ACC000003696,CUST0008198,SAVINGS,BR0104,2025-12-18,86871.41,47541.67,INR,ACTIVE,N,2026-05-27
ACC000003697,CUST0009685,SALARY,BR0091,2019-11-29,43766.1,27889.46,INR,ACTIVE,N,2024-08-26
ACC000003698,CUST0003767,SAVINGS,BR0046,2023-01-11,135073.94,98738.34,INR,BLOCKED,Y,2023-01-31
ACC000003699,CUST0002780,SAVINGS,BR0098,2018-10-16,30483.03,25091.36,INR,DORMANT,N,2023-09-29
ACC000003700,CUST0000849,SAVINGS,BR0034,2015-05-09,48566.79,10288.17,INR,ACTIVE,N,2023-08-11
ACC000003701,CUST0007474,CURRENT,BR0064,2017-12-22,9282.93,3061.66,INR,ACTIVE,N,2025-02-18
ACC000003702,CUST0006116,SAVINGS,BR0064,2019-01-01,71120.31,60901.07,INR,ACTIVE,N,2026-01-18
ACC000003703,CUST0006065,SAVINGS,BR0075,2025-09-06,13612.5,5342.56,INR,ACTIVE,N,2025-11-12
ACC000003704,CUST0002057,SAVINGS,BR0007,2016-03-29,184320.45,134436.96,INR,ACTIVE,N,2026-05-04
ACC000003705,CUST0002748,SAVINGS,BR0103,2015-07-02,92444.6,45401.78,INR,ACTIVE,N,2024-03-19
ACC000003706,CUST0001701,CURRENT,BR0061,2013-06-25,158166.33,151000.8,INR,ACTIVE,N,2024-10-26
ACC000003707,CUST0006504,SALARY,BR0086,2024-04-04,548642.48,515579.19,INR,ACTIVE,N,2026-05-30
ACC000003708,CUSTX1434,SAVINGS,BR0105,2020-05-08,121175.13,115764.58,INR,ACTIVE,N,2023-02-13
ACC000003709,CUST0003618,SAVINGS,BR0024,2016-09-27,23793.89,6246.92,INR,ACTIVE,N,2024-02-28
ACC000003710,CUST0009098,SAVINGS,BR0081,2018-01-26,21508.63,2470.41,INR,ACTIVE,N,2023-10-05
ACC000003711,CUST0004461,SAVINGS,BR0004,2025-09-27,10667.08,3262.27,INR,ACTIVE,N,2026-01-13
ACC000003712,CUST0005888,SAVINGS,BR0094,2018-11-27,115457.04,91310.05,INR,ACTIVE,N,2025-01-26
ACC000003713,CUST0006972,SAVINGS,BR0106,2020-01-01,87074.4,52870.01,INR,ACTIVE,N,2024-08-10
ACC000003714,CUST0000942,SAVINGS,BR0023,2023-10-17,346384.27,303744.97,INR,ACTIVE,N,2025-09-13
ACC000003715,CUST0004541,SAVINGS,BR0089,2018-08-07,29709.32,8617.81,INR,CLOSED,N,2026-04-01
ACC000003716,CUST0000273,SAVINGS,BR0035,2025-07-03,129018.74,98695.54,INR,ACTIVE,N,2025-10-14
ACC000003717,CUST0000298,SAVINGS,BR0057,2015-12-28,117543.2,70188.0,INR,ACTIVE,N,2024-09-20
ACC000003718,CUST0000119,SAVINGS,BR0080,2018-05-06,163142.27,135133.79,INR,ACTIVE,N,2023-01-05
ACC000003719,CUST0009717,SAVINGS,BR0035,2016-09-22,98096.5,90680.89,INR,ACTIVE,N,2025-01-20
ACC000003720,CUST0001018,FIXED_DEPOSIT,BR0095,2026-01-10,39997.58,13979.76,INR,ACTIVE,N,2026-05-23
ACC000003721,CUST0002162,SAVINGS,BR0032,2013-02-21,33959.18,4412.16,INR,ACTIVE,N,2024-09-27
ACC000003722,CUST0004921,SAVINGS,BR0065,2018-08-05,23002.62,3016.69,INR,ACTIVE,N,2023-04-24
ACC000003723,CUST0005706,SAVINGS,BR0050,2020-09-18,39273.25,27826.35,INR,ACTIVE,N,2023-02-20
ACC000003724,CUST0004921,SAVINGS,BR0113,2017-01-07,52679.46,16110.17,INR,ACTIVE,N,2025-10-13
ACC000003725,CUST0001825,SAVINGS,BR0029,2023-03-09,35892.11,34332.49,INR,ACTIVE,N,2025-06-12
ACC000003726,CUST0003225,SAVINGS,BR0011,2023-02-14,15201.82,6715.13,INR,ACTIVE,N,2023-06-12
ACC000003727,CUST0007432,SAVINGS,BR0090,2021-01-06,47478.4,42305.26,INR,ACTIVE,N,2024-11-15
ACC000003728,CUST0004622,SAVINGS,BR0023,2022-04-18,182175.8,160381.95,INR,ACTIVE,N,2025-05-18
ACC000003729,CUST0000966,FIXED_DEPOSIT,BR0102,2014-10-16,39123.04,12368.19,INR,ACTIVE,N,2025-08-29
ACC000003730,CUST0007595,SAVINGS,BR0034,2020-04-25,245533.52,208912.05,INR,ACTIVE,N,2026-04-05
ACC000003731,CUST0008210,SAVINGS,BR0048,2024-05-03,661204.36,653878.42,INR,ACTIVE,N,2026-04-02
ACC000003732,CUST0003060,SAVINGS,BR0042,2024-01-01,42390.62,4429.15,INR,ACTIVE,N,2025-10-02
ACC000003733,CUST0001176,SAVINGS,BR0038,2019-02-11,55445.01,54565.17,INR,ACTIVE,N,2025-03-03
ACC000003734,CUST0003222,SAVINGS,BR0060,2023-07-19,47344.47,12831.19,INR,BLOCKED,Y,2023-10-28
ACC000003735,CUST0000712,SAVINGS,BR0053,2016-04-29,70259.68,30610.31,INR,ACTIVE,N,2023-11-15
ACC000003736,CUST0001846,SAVINGS,BR0036,2014-06-10,72644.51,39578.11,INR,ACTIVE,N,2026-05-31
ACC000003737,CUST0007005,SAVINGS,BR0004,2019-04-08,31709.59,2116.38,INR,ACTIVE,N,2025-07-07
ACC000003738,CUST0002266,SAVINGS,BR0098,2014-02-21,109897.9,71729.19,INR,ACTIVE,N,2026-06-17
ACC000003739,CUST0006579,SAVINGS,BR0016,2023-04-15,868141.61,854075.77,INR,ACTIVE,N,2026-04-08
ACC000003740,CUST0008504,SAVINGS,BR0063,2022-06-01,109367.84,99695.65,INR,CLOSED,N,2026-05-09
ACC000003741,CUST0008086,SAVINGS,BR0011,2024-01-17,224158.85,207682.39,INR,ACTIVE,N,2026-07-15
ACC000003742,CUST0007623,CURRENT,BR0089,2024-01-24,150711.74,103216.46,INR,DORMANT,N,2024-09-24
ACC000003743,CUST0005067,SAVINGS,BR0018,2022-08-20,51657.35,49453.75,INR,ACTIVE,N,2023-06-08
ACC000003744,CUST0001007,SAVINGS,BR0097,2018-06-03,93770.72,72747.63,INR,ACTIVE,N,2023-12-08
ACC000003745,CUST0008779,SAVINGS,BR0059,2021-01-20,253556.83,230700.33,INR,ACTIVE,N,2025-09-21
ACC000003746,CUST0002849,CURRENT,BR0055,2014-07-23,664309.66,653450.87,INR,ACTIVE,N,2023-08-10
ACC000003747,CUST0002568,SAVINGS,BR0009,2021-10-11,53436.55,31264.74,INR,ACTIVE,N,2025-06-20
ACC000003748,CUST0002374,SAVINGS,BR0063,2018-04-10,139810.72,133756.39,INR,ACTIVE,N,2025-05-25
ACC000003749,CUST0003316,SAVINGS,BR0082,2026-03-25,236766.11,207840.45,INR,ACTIVE,N,2026-05-18
ACC000003750,CUST0008091,SAVINGS,BR0089,2016-07-14,282532.46,259584.41,INR,ACTIVE,N,2024-07-19
ACC000003751,CUST0005658,CURRENT,BR0028,2026-04-16,161092.95,150606.93,INR,ACTIVE,N,2026-06-15
ACC000003752,CUST0007892,SAVINGS,BR0113,2016-07-18,42344.3,34518.94,INR,ACTIVE,N,2024-04-26
ACC000003753,CUST0002410,SAVINGS,BR0067,2019-10-30,153068.25,138423.78,INR,ACTIVE,N,2024-01-26
ACC000003754,CUST0005921,CURRENT,BR0119,2018-08-23,44001.35,38880.17,INR,ACTIVE,N,2024-08-20
ACC000003755,CUST0001772,SAVINGS,BR0064,2025-03-25,134756.66,93777.2,INR,ACTIVE,N,2025-11-19
ACC000003756,CUST0000493,SAVINGS,BR0073,2015-05-02,48901.01,9553.66,INR,ACTIVE,N,2025-09-30
ACC000003757,CUST0005018,CURRENT,BR0098,2018-06-01,132004.7,90581.08,INR,ACTIVE,N,2026-06-19
ACC000003758,CUST0001985,CURRENT,BR0084,2019-02-13,43370.91,21527.68,INR,DORMANT,N,2023-06-04
ACC000003759,CUST0009496,SAVINGS,BR0119,2021-05-14,57381.61,49581.52,INR,ACTIVE,N,2025-03-06
ACC000003760,CUST0001164,SAVINGS,BR0036,2014-01-14,279730.84,268115.48,INR,ACTIVE,N,2026-06-23
ACC000003761,CUST0000449,SAVINGS,BR0073,2019-02-07,123695.16,111017.04,INR,ACTIVE,N,2023-08-15
ACC000003762,CUST0002323,SAVINGS,BR0098,2022-02-11,49495.37,37649.34,INR,ACTIVE,N,2025-03-20
ACC000003763,CUST0005390,SALARY,BR0095,2019-05-03,18015.14,6648.4,INR,ACTIVE,N,2024-12-11
ACC000003764,CUST0006377,SALARY,BR0006,2013-05-07,246752.75,238248.85,INR,ACTIVE,N,2026-04-30
ACC000003765,CUST0001476,SALARY,BR0097,2026-04-10,215315.41,197750.64,INR,ACTIVE,N,2026-07-04
ACC000003766,CUST0008923,CURRENT,BR0053,2014-05-13,128207.9,93025.35,INR,ACTIVE,N,2025-10-28
ACC000003767,CUST0008521,SAVINGS,BR0069,2019-06-16,42493.88,33820.09,INR,ACTIVE,N,2023-10-12
ACC000003768,CUST0000291,SAVINGS,BR0015,2017-05-11,123616.73,105738.76,INR,ACTIVE,N,2024-04-04
ACC000003769,CUST0005435,CURRENT,BR0064,2022-06-13,19624.57,13138.75,INR,ACTIVE,N,2025-10-19
ACC000003770,CUST0006939,SAVINGS,BR0063,2024-04-22,135793.22,127649.81,EUR,ACTIVE,N,2025-10-16
ACC000003771,CUST0003247,SAVINGS,BR0061,2022-05-20,43883.91,40882.96,INR,ACTIVE,N,2026-05-14
ACC000003772,CUST0009553,SAVINGS,BR0060,2016-10-21,186048.94,152078.02,INR,ACTIVE,N,2024-05-08
ACC000003773,CUST0006309,SAVINGS,BR0055,2018-03-17,171705.52,125945.29,INR,ACTIVE,N,2025-02-24
ACC000003774,CUST0005334,CURRENT,BR0024,2019-02-20,74994.43,44647.82,INR,ACTIVE,N,2023-10-05
ACC000003775,CUST0006914,SALARY,BR0041,2020-05-03,443983.96,411999.5,INR,ACTIVE,N,2024-12-04
ACC000003776,CUST0004131,CURRENT,BR0015,2015-02-09,12091.25,11754.23,INR,ACTIVE,N,2024-12-31
ACC000003777,CUST0005946,SAVINGS,BR0106,2022-09-14,87356.58,49392.15,INR,ACTIVE,N,2025-08-02
ACC000003778,CUST0004236,SAVINGS,BR0089,2024-04-27,107225.47,93892.1,INR,ACTIVE,N,2024-09-03
ACC000003779,CUST0004011,SAVINGS,BR0100,2014-11-24,117418.51,83073.76,INR,ACTIVE,N,2023-02-21
ACC000003780,CUST0006542,CURRENT,BR0073,2013-02-11,99554.11,49673.48,INR,ACTIVE,N,2023-08-05
ACC000003781,CUST0007032,SAVINGS,BR0005,2017-03-01,49941.67,48075.25,INR,ACTIVE,N,2025-01-26
ACC000003782,CUST0003119,SAVINGS,BR0023,2025-01-27,47038.69,30399.87,INR,CLOSED,N,2025-07-11
ACC000003783,CUST0000135,CURRENT,BR0028,2026-04-23,41399.54,33940.75,INR,ACTIVE,N,2026-04-29
ACC000003784,CUST0002343,SAVINGS,BR0086,2025-12-27,33930.17,18612.87,INR,ACTIVE,N,2026-03-14
ACC000003785,CUST0003937,SAVINGS,BR0070,2016-05-18,38841.24,8613.0,INR,ACTIVE,N,2024-12-27
ACC000003786,CUST0008470,FIXED_DEPOSIT,BR0003,2020-07-04,154727.92,149228.74,INR,ACTIVE,N,2023-11-16
ACC000003787,CUST0003850,SAVINGS,BR0076,2016-09-25,603001.11,576506.64,INR,ACTIVE,N,2024-11-07
ACC000003788,CUST0002119,CURRENT,BR0039,2026-03-28,263613.74,253290.43,INR,ACTIVE,N,2026-07-23
ACC000003789,CUST0000633,SAVINGS,BR0037,2020-03-30,874237.25,833101.02,INR,ACTIVE,N,2024-04-30
ACC000003790,CUST0006531,SAVINGS,BR0107,2019-08-08,103044.16,96144.92,INR,ACTIVE,N,2023-09-15
ACC000003791,CUST0000220,SAVINGS,BR0063,2022-08-24,84194.3,47828.95,INR,ACTIVE,N,2025-02-15
ACC000003792,CUST0006276,CURRENT,BR0090,2019-05-03,56729.6,37719.05,INR,ACTIVE,N,2023-06-05
ACC000003793,CUST0006327,SALARY,BR0057,2018-09-15,81545.14,70882.36,INR,ACTIVE,N,2024-08-19
ACC000003794,CUST0001498,FIXED_DEPOSIT,BR0035,2023-08-20,91014.25,89447.86,INR,ACTIVE,N,2023-09-09
ACC000003795,CUST0005781,SAVINGS,BR0016,2014-04-16,50039.16,27079.34,INR,ACTIVE,N,2026-04-14
ACC000003796,CUST0006977,CURRENT,BR0040,2014-07-23,130231.39,112308.5,INR,ACTIVE,N,2025-12-25
ACC000003797,CUST0000839,FIXED_DEPOSIT,BR0048,2024-05-08,196257.32,184408.73,INR,ACTIVE,N,2025-08-23
ACC000003798,CUST0008395,SAVINGS,BR0098,2025-10-28,281015.78,262867.91,INR,ACTIVE,N,2026-04-07
ACC000003799,CUST0007014,FIXED_DEPOSIT,BR0028,2017-09-12,49288.53,40221.05,INR,ACTIVE,N,2023-01-10
ACC000003800,CUST0003707,SAVINGS,BR0016,2022-07-17,97791.39,86517.75,INR,ACTIVE,N,2025-01-06
ACC000003801,CUST0009487,SAVINGS,BR0024,2017-12-14,56680.49,53606.94,INR,ACTIVE,N,2025-04-05
ACC000003802,CUST0005669,SAVINGS,BR0047,2018-04-09,96671.9,56332.16,INR,ACTIVE,N,2025-10-21
ACC000003803,CUST0008408,SAVINGS,BR0072,2018-07-27,312195.18,275169.3,INR,ACTIVE,N,2023-07-29
ACC000003804,CUST0002835,SAVINGS,BR0049,2016-12-26,178421.97,132874.88,INR,ACTIVE,N,2024-02-03
ACC000003805,CUST0006913,SALARY,BR0100,2020-06-09,6872.89,6489.29,INR,ACTIVE,N,2026-06-21
ACC000003806,CUST0009218,SAVINGS,BR0065,2023-02-07,191711.12,151359.1,INR,ACTIVE,N,2026-05-30
ACC000003807,CUST0004652,SAVINGS,BR0077,2022-09-11,57672.77,21426.98,INR,ACTIVE,N,2026-07-08
ACC000003808,CUST0006017,SAVINGS,BR0114,2020-04-10,26406.08,14544.12,INR,ACTIVE,N,2025-02-04
ACC000003809,CUST0002783,SAVINGS,BR0002,2013-03-24,37133.07,17451.25,INR,ACTIVE,N,2026-05-10
ACC000003810,CUST0001303,SAVINGS,BR0113,2018-07-07,240813.49,212588.24,INR,DORMANT,N,2026-03-05
ACC000003811,CUST0008512,SAVINGS,BR0114,2022-12-01,29733.79,25043.4,INR,ACTIVE,N,2024-06-15
ACC000003812,CUST0006573,SAVINGS,BR0050,2014-12-07,47871.01,21785.23,INR,ACTIVE,N,2025-06-27
ACC000003813,CUST0005516,SAVINGS,BR0071,2015-09-26,520974.21,494276.4,INR,ACTIVE,N,2023-02-27
ACC000003814,CUST0009258,SAVINGS,BR0103,2017-05-12,40146.54,36943.55,USD,ACTIVE,N,2023-12-02
ACC000003815,CUST0005012,FIXED_DEPOSIT,BR0111,2022-08-12,149831.83,149821.4,INR,BLOCKED,Y,2024-07-26
ACC000003816,CUST0008046,SAVINGS,BR0039,2022-01-05,97986.62,58001.56,INR,ACTIVE,N,2024-11-26
ACC000003817,CUST0006750,SAVINGS,BR0037,2017-01-24,14323.16,8154.98,INR,ACTIVE,N,2024-03-10
ACC000003818,CUST0006105,SALARY,BR0018,2013-04-02,134700.52,92665.92,INR,ACTIVE,N,2024-05-21
ACC000003819,CUST0003500,FIXED_DEPOSIT,BR0047,2017-11-15,21869.13,14430.85,INR,ACTIVE,N,2023-10-01
ACC000003820,CUSTX1079,SALARY,BR0022,2023-11-08,95982.37,64080.89,INR,BLOCKED,Y,2024-12-24
ACC000003821,CUST0002475,SAVINGS,BR0051,2025-01-30,80271.54,42605.18,INR,ACTIVE,N,2025-11-09
ACC000003822,CUST0000591,SAVINGS,BR0004,2018-12-20,62968.07,34600.14,INR,ACTIVE,N,2025-10-03
ACC000003823,CUST0001957,SAVINGS,BR0019,2021-07-12,32380.33,29599.88,INR,ACTIVE,N,2024-12-25
ACC000003824,CUST0002705,CURRENT,BR0048,2013-02-06,23357.28,9387.48,INR,ACTIVE,N,2024-11-14
ACC000003825,CUST0006759,SAVINGS,BR0054,2019-07-03,8323.19,344.12,INR,ACTIVE,N,2025-02-17
ACC000003826,CUST0001929,SALARY,BR0005,2026-02-08,69360.09,61934.63,INR,ACTIVE,N,2026-06-24
ACC000003827,CUST0000252,SAVINGS,BR0100,2022-05-14,123720.14,107768.17,INR,ACTIVE,N,2024-10-10
ACC000003828,CUST0004303,SALARY,BR0100,2020-03-19,44635.0,20520.91,INR,ACTIVE,N,2023-01-01
ACC000003829,CUST0006158,CURRENT,BR0119,2013-06-24,391095.62,373845.72,INR,ACTIVE,N,2025-09-19
ACC000003830,CUST0006141,SAVINGS,BR0053,2024-02-05,33216.51,27436.14,INR,ACTIVE,N,2024-09-28
ACC000003831,CUST0005385,CURRENT,BR0011,2014-09-25,143712.86,96604.06,EUR,ACTIVE,N,2026-02-13
ACC000003832,CUST0004952,SALARY,BR0114,2013-11-10,169778.79,157942.84,INR,ACTIVE,N,2023-11-06
ACC000003833,CUST0000235,SAVINGS,BR0065,2024-09-27,151158.61,121743.47,INR,DORMANT,N,2024-11-24
ACC000003834,CUST0002360,SAVINGS,BR0097,2023-02-11,36458.24,32858.43,INR,ACTIVE,N,2023-05-20
ACC000003835,CUST0000888,CURRENT,BR0107,2018-05-08,66732.12,36340.52,INR,ACTIVE,N,2024-06-12
ACC000003836,CUST0001409,SAVINGS,BR0046,2021-07-03,94870.3,55151.13,INR,ACTIVE,N,2025-05-10
ACC000003837,CUST0005736,SAVINGS,BR0018,2018-11-28,18575.06,13807.85,INR,ACTIVE,N,2025-01-30
ACC000003838,CUST0001100,SAVINGS,BR0098,2015-02-01,144317.25,114316.38,INR,ACTIVE,N,2026-07-28
ACC000003839,CUST0006893,SAVINGS,BR0062,2020-12-24,25536.76,14954.81,INR,DORMANT,N,2023-03-23
ACC000003840,CUST0006903,CURRENT,BR0036,2014-12-23,135351.07,87436.7,INR,ACTIVE,N,2026-05-29
ACC000003841,CUST0008293,SAVINGS,BR0091,2022-11-03,45495.37,327.06,USD,ACTIVE,N,2023-06-04
ACC000003842,CUST0009246,SAVINGS,BR0090,2017-02-26,139477.1,108160.21,INR,ACTIVE,N,2023-07-14
ACC000003843,CUST0001313,CURRENT,BR0091,2021-07-01,199779.75,174283.12,INR,ACTIVE,N,2023-01-02
ACC000003844,CUST0004876,SAVINGS,BR0091,2015-10-05,102829.02,90580.22,INR,ACTIVE,N,2026-02-22
ACC000003845,CUST0006349,SALARY,BR0033,2016-02-22,30247.62,16647.85,INR,BLOCKED,Y,2023-09-29
ACC000003846,CUST0002371,SAVINGS,BR0026,2019-03-07,57100.78,30419.66,INR,ACTIVE,N,2025-05-26
ACC000003847,CUST0008273,SALARY,BR0034,2015-03-23,283479.13,277886.43,INR,ACTIVE,N,2025-05-13
ACC000003848,CUST0002069,SAVINGS,BR0049,2022-03-22,47258.14,17640.49,INR,CLOSED,N,2026-03-16
ACC000003849,CUST0003434,SAVINGS,BR0116,2025-02-22,11338.19,1084.35,INR,CLOSED,N,2025-03-23
ACC000003850,CUST0000606,SAVINGS,BR0011,2026-02-17,51975.81,29519.38,INR,BLOCKED,Y,2026-07-29
ACC000003851,CUST0000483,SAVINGS,BR0011,2020-08-23,40189.27,28641.49,INR,ACTIVE,N,2026-03-03
ACC000003852,CUST0001293,SAVINGS,BR0077,2024-07-03,178153.87,167799.64,INR,CLOSED,N,2024-10-11
ACC000003853,CUST0000127,SAVINGS,BR0008,2014-05-21,60189.62,25312.52,INR,ACTIVE,N,2023-08-25
ACC000003854,CUST0002923,SAVINGS,BR0117,2019-03-12,101428.86,83539.95,GBP,ACTIVE,N,2023-09-09
ACC000003855,CUST0003442,SALARY,BR0062,2022-12-31,62973.32,20151.68,INR,ACTIVE,N,2024-11-10
ACC000003856,CUST0007728,SAVINGS,BR0079,2013-04-05,39532.02,31940.26,INR,ACTIVE,N,2026-07-04
ACC000003857,CUST0007377,SAVINGS,BR0086,2023-01-07,38474.26,30944.21,INR,ACTIVE,N,2024-10-27
ACC000003858,CUST0009118,FIXED_DEPOSIT,BR0083,2022-09-11,25925.3,9870.38,INR,DORMANT,N,2024-07-01
ACC000003859,CUST0005918,SAVINGS,BR0061,2017-05-10,36932.68,29757.15,EUR,ACTIVE,N,2025-04-02
ACC000003860,CUST0000488,SAVINGS,BR0037,2017-09-07,84448.75,41384.07,INR,ACTIVE,N,2023-08-04
ACC000003861,CUST0006264,CURRENT,BR0029,2019-08-01,31448.7,23943.92,INR,ACTIVE,N,2025-06-17
ACC000003862,CUST0001429,SAVINGS,BR0029,2017-01-26,84760.36,38620.41,INR,ACTIVE,N,2023-04-08
ACC000003863,CUST0002708,SAVINGS,BR0107,2021-01-27,124708.2,118158.78,INR,ACTIVE,N,2023-08-11
ACC000003864,CUST0007015,CURRENT,BR0032,2018-11-20,406921.65,390084.34,INR,ACTIVE,N,2023-02-07
ACC000003865,CUST0007610,SAVINGS,BR0100,2019-03-14,57910.82,14562.43,INR,ACTIVE,N,2026-07-13
ACC000003866,CUST0003268,SAVINGS,BR0079,2018-09-20,16764.97,9605.08,INR,ACTIVE,N,2025-04-21
ACC000003867,CUST0006842,SAVINGS,BR0078,2020-05-12,45271.88,27541.31,INR,ACTIVE,N,2026-05-02
ACC000003868,CUST0003564,SAVINGS,BR0078,2013-01-31,29324.19,24808.0,INR,ACTIVE,N,2024-11-14
ACC000003869,CUST0007051,SAVINGS,BR0079,2019-11-22,60100.6,54614.11,INR,BLOCKED,Y,2025-12-09
ACC000003870,CUST0004666,SAVINGS,BR0057,2021-10-07,31573.77,25531.71,INR,ACTIVE,N,2024-03-18
ACC000003871,CUST0005106,SALARY,BR0116,2019-12-25,62373.88,31016.61,INR,ACTIVE,N,2023-12-11
ACC000003872,CUST0009636,SAVINGS,BR0002,2026-02-14,90453.27,75671.35,INR,ACTIVE,N,2026-07-18
ACC000003873,CUST0006374,SAVINGS,BR0104,2014-06-28,169828.97,157580.17,INR,ACTIVE,N,2025-03-02
ACC000003874,CUST0008740,FIXED_DEPOSIT,BR0112,2019-08-28,86585.9,82321.43,INR,ACTIVE,N,2025-07-09
ACC000003875,CUST0003067,SALARY,BR0103,2013-01-24,33379.31,13442.82,INR,ACTIVE,N,2024-02-20
ACC000003876,CUST0004020,SAVINGS,BR0086,2021-07-02,351154.56,311231.94,INR,ACTIVE,N,2023-07-05
ACC000003877,CUST0007422,CURRENT,BR0058,2016-10-26,57686.69,55896.19,INR,ACTIVE,N,2025-05-09
ACC000003878,CUST0007541,SAVINGS,BR0022,2025-09-29,8867.25,522.7,INR,ACTIVE,N,2026-07-24
ACC000003879,CUST0007623,SAVINGS,BR0113,2025-01-13,70730.13,24429.95,INR,ACTIVE,N,2025-12-07
ACC000003880,CUST0008760,CURRENT,BR0069,2013-03-10,117527.94,70258.06,GBP,ACTIVE,N,2023-11-17
ACC000003881,CUST0004404,FIXED_DEPOSIT,BR0063,2014-05-20,55038.85,9809.74,INR,ACTIVE,N,2025-07-20
ACC000003882,CUST0007906,CURRENT,BR0033,2026-03-07,131845.79,117570.15,INR,ACTIVE,N,2026-04-05
ACC000003883,CUST0005369,SAVINGS,BR0118,2014-04-25,29962.45,16231.82,INR,ACTIVE,N,2025-07-08
ACC000003884,CUST0000516,SAVINGS,BR0068,2020-09-19,111786.22,82520.81,INR,ACTIVE,N,2023-11-25
ACC000003885,CUST0009127,SAVINGS,BR0025,2025-01-27,264875.12,258501.36,INR,ACTIVE,N,2026-01-11
ACC000003886,CUST0003335,SAVINGS,BR0020,2023-02-03,87530.9,73337.54,INR,ACTIVE,N,2023-02-19
ACC000003887,CUST0002615,SAVINGS,BR0060,2022-08-27,34885.52,5799.43,INR,CLOSED,N,2025-02-19
ACC000003888,CUST0006999,FIXED_DEPOSIT,BR0032,2022-07-24,104642.81,84584.9,INR,ACTIVE,N,2024-02-24
ACC000003889,CUST0002436,SAVINGS,BR0051,2014-12-09,44953.09,18352.15,INR,CLOSED,N,2026-07-27
ACC000003890,CUST0005434,SAVINGS,BR0005,2018-07-08,25303.46,19832.47,INR,BLOCKED,Y,2024-06-02
ACC000003891,CUST0000455,SAVINGS,BR0023,2023-07-15,6224.3,1039.92,INR,ACTIVE,N,2024-03-04
ACC000003892,CUST0005027,SAVINGS,BR0076,2013-06-18,132030.28,107849.62,INR,ACTIVE,N,2024-06-09
