customer_id,customer_name,customer_segment,age_group,city,state,occupation,annual_income_inr,risk_category,kyc_status,customer_since,customer_status
CUST0002582,Pooja Verma,RETAIL,36-45,Lucknow,Uttar Pradesh,Self-Employed,1033349,MEDIUM,VERIFIED,2013-09-15,ACTIVE
CUST0002583,Diya Khan,RETAIL,60+,Indore,Madhya Pradesh,Retired,750847,LOW,VERIFIED,2023-01-29,ACTIVE
CUST0002584,Riya Rao,PREMIUM,36-45,Kolkata,West Bengal,Homemaker,1950788,HIGH,PENDING,2019-06-09,ACTIVE
CUST0002585,Ishaan Rao,RETAIL,36-45,Hyderabad,Telangana,Self-Employed,826542,LOW,VERIFIED,2012-09-11,ACTIVE
CUST0002586,Karan Kapoor,RETAIL,26-35,New Delhi,Delhi,Retired,260260,LOW,VERIFIED,2021-04-28,ACTIVE
CUST0002587,Diya Mehta,RETAIL,36-45,Bengaluru,Karnataka,Retired,606087,LOW,VERIFIED,2017-05-19,ACTIVE
CUST0002588,Rohan Das,RETAIL,36-45,Kochi,Kerala,Salaried,1683487,LOW,VERIFIED,2017-05-21,ACTIVE
CUST0002589,Vivaan Gupta,RETAIL,26-35,Hyderabad,Telangana,Retired,481635,MEDIUM,VERIFIED,2020-05-18,ACTIVE
CUST0002590,Aarav Nair,RETAIL,60+,Jaipur,Rajasthan,Homemaker,1147826,LOW,VERIFIED,2017-03-04,ACTIVE
CUST0002591,Krishna Patel,RETAIL,18-25,Indore,Madhya Pradesh,Professional,1198602,LOW,VERIFIED,2019-11-15,ACTIVE
CUST0002592,Neha Sharma,RETAIL,26-35,Bhubaneswar,Odisha,Retired,993519,LOW,VERIFIED,2021-12-28,ACTIVE
CUST0002593,Rahul Nair,RETAIL,26-35,Lucknow,Uttar Pradesh,Student,1201633,HIGH,VERIFIED,2025-08-27,ACTIVE
CUST0002594,Isha Das,PREMIUM,26-35,Bhubaneswar,Odisha,Retired,4119572,LOW,VERIFIED,2020-04-20,ACTIVE
CUST0002595,Ananya Verma,RETAIL,60+,Mumbai,Maharashtra,Homemaker,1472489,LOW,VERIFIED,2026-06-04,ACTIVE
CUST0002596,Isha Joshi,RETAIL,36-45,Bhubaneswar,Odisha,Salaried,1205524,LOW,VERIFIED,2013-12-28,ACTIVE
CUST0002597,Rohan Yadav,RETAIL,60+,Jaipur,Rajasthan,Retired,1636912,LOW,PENDING,2015-04-25,ACTIVE
CUST0002598,Krishna Joshi,RETAIL,36-45,New Delhi,Delhi,Salaried,1690440,MEDIUM,VERIFIED,2019-07-20,ACTIVE
CUST0002599,Meera Nair,RETAIL,26-35,Kochi,Kerala,Professional,1280250,LOW,PENDING,2023-12-13,ACTIVE
CUST0002600,Sai Khan,CORPORATE,46-60,Kolkata,West Bengal,Homemaker,33211402,MEDIUM,PENDING,2021-02-11,ACTIVE
CUST0002601,Meera Mehta,RETAIL,26-35,Bengaluru,Karnataka,Salaried,284492,MEDIUM,VERIFIED,2016-07-09,ACTIVE
CUST0002602,Ishaan Joshi,PREMIUM,46-60,New Delhi,Delhi,Homemaker,3047833,HIGH,VERIFIED,2024-06-25,BLOCKED
CUST0002603,Vivaan Yadav,RETAIL,18-25,Ahmedabad,Gujarat,Student,534844,MEDIUM,VERIFIED,2012-11-03,ACTIVE
CUST0002604,Sneha Mehta,RETAIL,26-35,Ahmedabad,Gujarat,Professional,677396,LOW,VERIFIED,2022-09-04,ACTIVE
CUST0002605,Ishaan Patel,RETAIL,60+,Hyderabad,Telangana,Self-Employed,1784636,LOW,VERIFIED,2013-04-26,ACTIVE
CUST0002606,Aarav Mehta,RETAIL,26-35,New Delhi,Delhi,Homemaker,357584,LOW,VERIFIED,2019-06-27,ACTIVE
CUST0002607,Isha Kapoor,RETAIL,46-60,New Delhi,Delhi,Professional,421078,MEDIUM,VERIFIED,2015-08-28,ACTIVE
CUST0002608,Meera Rao,PREMIUM,46-60,Kolkata,West Bengal,Self-Employed,4691451,LOW,VERIFIED,2015-01-02,ACTIVE
CUST0002609,Meera Joshi,RETAIL,18-25,Lucknow,Uttar Pradesh,Homemaker,1641541,LOW,VERIFIED,2023-12-04,DORMANT
CUST0002610,Sneha Verma,RETAIL,36-45,Bengaluru,Karnataka,Business Owner,633480,MEDIUM,VERIFIED,2013-01-19,ACTIVE
CUST0002611,Riya Iyer,RETAIL,60+,Mumbai,Maharashtra,Retired,1321570,LOW,VERIFIED,2023-01-02,ACTIVE
CUST0002612,Meera Das,CORPORATE,60+,Mumbai,Maharashtra,Self-Employed,32306805,LOW,VERIFIED,2025-02-26,ACTIVE
CUST0002613,Riya Mehta,RETAIL,60+,Ahmedabad,Gujarat,Business Owner,1712144,LOW,REJECTED,2025-01-11,ACTIVE
CUST0002614,Neha Sharma,SME,26-35,Hyderabad,Telangana,Student,2770691,MEDIUM,VERIFIED,2018-02-12,ACTIVE
CUST0002615,Ishaan Kapoor,CORPORATE,36-45,Jaipur,Rajasthan,Student,29905533,LOW,VERIFIED,2013-05-12,ACTIVE
CUST0002616,Isha Mehta,RETAIL,60+,Jaipur,Rajasthan,Homemaker,1604206,LOW,VERIFIED,2017-04-03,CLOSED
CUST0002617,Aditya Patel,RETAIL,36-45,Ahmedabad,Gujarat,Retired,1412874,MEDIUM,VERIFIED,2021-10-10,DORMANT
CUST0002618,Ananya Reddy,PREMIUM,26-35,Indore,Madhya Pradesh,Retired,4355106,MEDIUM,VERIFIED,2019-06-11,ACTIVE
CUST0002619,Karan Sharma,RETAIL,46-60,Indore,Madhya Pradesh,Retired,987715,LOW,VERIFIED,2024-08-31,CLOSED
CUST0002620,Aanya Mehta,PREMIUM,36-45,Bengaluru,Karnataka,Professional,1510736,LOW,VERIFIED,2015-05-30,ACTIVE
CUST0002621,Riya Singh,RETAIL,26-35,Ahmedabad,Gujarat,Business Owner,1548290,LOW,VERIFIED,2024-06-21,ACTIVE
CUST0002622,Rahul Singh,RETAIL,46-60,Chennai,Tamil Nadu,Professional,1379953,LOW,VERIFIED,2022-11-12,ACTIVE
CUST0002623,Ishaan Reddy,RETAIL,60+,Kochi,Kerala,Professional,1091542,MEDIUM,VERIFIED,2025-03-21,ACTIVE
CUST0002624,Diya Singh,RETAIL,26-35,Bhubaneswar,Odisha,Retired,1565900,HIGH,VERIFIED,2018-01-17,CLOSED
CUST0002625,Neha Kapoor,RETAIL,18-25,Lucknow,Uttar Pradesh,Professional,1049240,HIGH,VERIFIED,2025-08-27,ACTIVE
CUST0002626,Aditya Reddy,RETAIL,26-35,Bengaluru,Karnataka,Professional,1227419,MEDIUM,VERIFIED,2016-02-14,ACTIVE
CUST0002627,Rahul Yadav,RETAIL,46-60,Hyderabad,Telangana,Student,1305831,LOW,VERIFIED,2015-02-25,ACTIVE
CUST0002628,Arjun Joshi,SME,36-45,Lucknow,Uttar Pradesh,Student,6722654,LOW,VERIFIED,2014-08-22,ACTIVE
CUST0002629,Neha Gupta,RETAIL,46-60,Mumbai,Maharashtra,Homemaker,1481135,LOW,VERIFIED,2019-09-04,ACTIVE
CUST0002630,Krishna Singh,RETAIL,26-35,Hyderabad,Telangana,Homemaker,1356355,LOW,VERIFIED,2012-11-17,ACTIVE
CUST0002631,Sai Rao,RETAIL,36-45,Chennai,Tamil Nadu,Student,671599,HIGH,VERIFIED,2016-03-30,ACTIVE
CUST0002632,Ishaan Gupta,RETAIL,18-25,Kolkata,West Bengal,Professional,1700513,MEDIUM,VERIFIED,2021-09-06,ACTIVE
CUST0002633,Diya Sharma,RETAIL,36-45,Mumbai,Maharashtra,Retired,1607608,LOW,PENDING,2013-06-14,ACTIVE
CUST0002634,Aarav Khan,RETAIL,26-35,Chennai,Tamil Nadu,Business Owner,521153,LOW,VERIFIED,2026-02-03,ACTIVE
CUST0002635,Rohan Yadav,RETAIL,36-45,Kochi,Kerala,Professional,1644955,LOW,VERIFIED,2019-08-08,ACTIVE
CUST0002636,Rohan Patel,PREMIUM,60+,Lucknow,Uttar Pradesh,Salaried,4292635,MEDIUM,VERIFIED,2022-07-20,ACTIVE
CUST0002637,Karan Verma,RETAIL,36-45,Ahmedabad,Gujarat,Student,1734779,LOW,REJECTED,2023-01-09,ACTIVE
CUST0002638,Aarav Sharma,RETAIL,46-60,Kolkata,West Bengal,Homemaker,949130,LOW,VERIFIED,2023-07-10,ACTIVE
CUST0002639,Rohan Verma,PREMIUM,60+,Bhubaneswar,Odisha,Business Owner,4711061,LOW,VERIFIED,2023-04-21,ACTIVE
CUST0002640,Karan Joshi,RETAIL,60+,Chennai,Tamil Nadu,Business Owner,1279509,MEDIUM,VERIFIED,2017-07-04,ACTIVE
CUST0002641,Diya Nair,RETAIL,60+,Bhubaneswar,Odisha,Retired,975376,MEDIUM,REJECTED,2026-03-03,ACTIVE
CUST0002642,Sneha Rao,SME,36-45,New Delhi,Delhi,Student,3499738,MEDIUM,VERIFIED,2014-12-05,ACTIVE
CUST0002643,Ishaan Yadav,RETAIL,36-45,Bengaluru,Karnataka,Homemaker,727103,HIGH,VERIFIED,2023-04-03,ACTIVE
CUST0002644,Sneha Iyer,CORPORATE,36-45,Jaipur,Rajasthan,Business Owner,36778973,MEDIUM,VERIFIED,2025-04-01,ACTIVE
CUST0002645,Rohan Mehta,RETAIL,60+,Mumbai,Maharashtra,Retired,1164254,LOW,PENDING,2017-08-21,ACTIVE
CUST0002646,Vivaan Rao,RETAIL,46-60,Ahmedabad,Gujarat,Business Owner,1498835,LOW,VERIFIED,2024-11-13,ACTIVE
CUST0002647,Aarav Reddy,RETAIL,18-25,Kolkata,West Bengal,Retired,408493,MEDIUM,REJECTED,2017-02-02,ACTIVE
CUST0002648,Aditya Sharma,RETAIL,36-45,New Delhi,Delhi,Retired,650481,MEDIUM,VERIFIED,2021-06-16,ACTIVE
CUST0002649,Pooja Yadav,RETAIL,26-35,Jaipur,Rajasthan,Homemaker,1708925,LOW,VERIFIED,2020-06-11,ACTIVE
CUST0002650,Sai Iyer,CORPORATE,18-25,New Delhi,Delhi,Professional,42251374,LOW,VERIFIED,2015-11-12,ACTIVE
CUST0002651,Aditya Yadav,RETAIL,26-35,Ahmedabad,Gujarat,Professional,310122,HIGH,VERIFIED,2012-11-23,CLOSED
CUST0002652,Karan Verma,SME,36-45,Mumbai,Maharashtra,Retired,6630776,LOW,VERIFIED,2019-09-07,ACTIVE
CUST0002653,Diya Joshi,RETAIL,18-25,Chennai,Tamil Nadu,Self-Employed,1400502,MEDIUM,VERIFIED,2025-04-09,CLOSED
CUST0002654,Riya Das,RETAIL,18-25,Jaipur,Rajasthan,Self-Employed,279737,HIGH,VERIFIED,2014-12-03,ACTIVE
CUST0002655,Isha Yadav,RETAIL,18-25,Bengaluru,Karnataka,Business Owner,398115,LOW,REJECTED,2014-10-21,DORMANT
CUST0002656,Pooja Verma,CORPORATE,46-60,Mumbai,Maharashtra,Professional,39939144,HIGH,VERIFIED,2024-03-29,ACTIVE
CUST0002657,Meera Kapoor,RETAIL,60+,Bengaluru,Karnataka,Homemaker,464086,MEDIUM,VERIFIED,2021-04-26,ACTIVE
CUST0002658,Diya Iyer,RETAIL,36-45,Mumbai,Maharashtra,Professional,319407,LOW,VERIFIED,2015-06-08,ACTIVE
CUST0002659,Pooja Kapoor,RETAIL,36-45,Bhubaneswar,Odisha,Retired,416382,MEDIUM,VERIFIED,2025-06-19,ACTIVE
CUST0002660,Priya Gupta,RETAIL,60+,New Delhi,Delhi,Business Owner,820570,LOW,VERIFIED,2017-06-16,ACTIVE
CUST0002661,Priya Khan,RETAIL,46-60,New Delhi,Delhi,Retired,432147,LOW,PENDING,2020-10-02,BLOCKED
CUST0002662,Priya Nair,RETAIL,46-60,Bengaluru,Karnataka,Professional,438538,LOW,VERIFIED,2019-03-22,ACTIVE
CUST0002663,Ananya Reddy,RETAIL,36-45,Mumbai,Maharashtra,Self-Employed,1129854,LOW,VERIFIED,2019-10-03,ACTIVE
CUST0002664,Aditya Das,RETAIL,26-35,Indore,Madhya Pradesh,Retired,1290426,LOW,VERIFIED,2025-04-21,ACTIVE
CUST0002665,Sneha Iyer,RETAIL,46-60,Mumbai,Maharashtra,Business Owner,1210358,LOW,VERIFIED,2019-07-31,ACTIVE
CUST0002666,Isha Sharma,SME,26-35,Hyderabad,Telangana,Student,8569794,LOW,VERIFIED,2024-06-29,ACTIVE
CUST0002667,Ishaan Reddy,RETAIL,36-45,Ahmedabad,Gujarat,Retired,412576,LOW,VERIFIED,2021-04-14,ACTIVE
CUST0002668,Rohan Gupta,RETAIL,18-25,Indore,Madhya Pradesh,Self-Employed,1431339,LOW,VERIFIED,2026-01-18,ACTIVE
CUST0002669,Ananya Kapoor,RETAIL,60+,Bhubaneswar,Odisha,Retired,292343,LOW,VERIFIED,2017-01-21,ACTIVE
CUST0002670,Neha Reddy,RETAIL,18-25,New Delhi,Delhi,Salaried,468355,LOW,VERIFIED,2025-08-17,ACTIVE
CUST0002671,Meera Singh,PREMIUM,46-60,Chennai,Tamil Nadu,Student,2474535,LOW,VERIFIED,2013-09-07,ACTIVE
CUST0002672,Rohan Nair,CORPORATE,26-35,Hyderabad,Telangana,Professional,31346557,MEDIUM,PENDING,2018-09-23,ACTIVE
CUST0002673,Rahul Kapoor,RETAIL,36-45,Bengaluru,Karnataka,Salaried,401414,LOW,VERIFIED,2022-12-24,ACTIVE
CUST0002674,Krishna Patel,RETAIL,36-45,Mumbai,Maharashtra,Self-Employed,839191,LOW,VERIFIED,2020-10-05,DORMANT
CUST0002675,Diya Rao,CORPORATE,18-25,New Delhi,Delhi,Retired,44587679,LOW,REJECTED,2013-05-03,ACTIVE
CUST0002676,Meera Verma,RETAIL,36-45,Mumbai,Maharashtra,Salaried,993366,LOW,VERIFIED,2024-05-20,ACTIVE
CUST0002677,Ishaan Singh,RETAIL,18-25,Bhubaneswar,Odisha,Retired,941158,LOW,VERIFIED,2014-01-11,ACTIVE
CUST0002678,Vivaan Reddy,PREMIUM,36-45,Ahmedabad,Gujarat,Student,4182908,LOW,VERIFIED,2024-08-29,ACTIVE
CUST0002679,Pooja Khan,RETAIL,60+,Bengaluru,Karnataka,Homemaker,1138375,MEDIUM,PENDING,2018-10-06,ACTIVE
CUST0002680,Karan Sharma,RETAIL,46-60,Chennai,Tamil Nadu,Self-Employed,990307,LOW,VERIFIED,2022-07-10,ACTIVE
CUST0002681,Aditya Verma,PREMIUM,18-25,Jaipur,Rajasthan,Student,3253002,MEDIUM,VERIFIED,2014-12-06,ACTIVE
CUST0002682,Aditya Joshi,RETAIL,60+,Ahmedabad,Gujarat,Retired,624836,LOW,VERIFIED,2023-04-23,ACTIVE
CUST0002683,Riya Sharma,PREMIUM,60+,Ahmedabad,Gujarat,Retired,2279307,MEDIUM,VERIFIED,2017-06-02,ACTIVE
CUST0002684,Sneha Sharma,PREMIUM,18-25,Ahmedabad,Gujarat,Retired,2155337,LOW,VERIFIED,2017-04-05,ACTIVE
CUST0002685,Aanya Sharma,RETAIL,36-45,Chennai,Tamil Nadu,Retired,1498249,MEDIUM,VERIFIED,2026-04-01,ACTIVE
CUST0002686,Arjun Mehta,RETAIL,60+,Kolkata,West Bengal,Self-Employed,1050639,LOW,REJECTED,2015-07-28,ACTIVE
CUST0002687,Isha Yadav,RETAIL,26-35,Indore,Madhya Pradesh,Self-Employed,716885,HIGH,PENDING,2013-12-21,ACTIVE
CUST0002688,Aditya Iyer,RETAIL,26-35,Mumbai,Maharashtra,Self-Employed,288511,LOW,VERIFIED,2023-11-23,ACTIVE
CUST0002689,Aarav Patel,RETAIL,36-45,Jaipur,Rajasthan,Homemaker,368901,LOW,VERIFIED,2023-09-08,ACTIVE
CUST0002690,Karan Khan,RETAIL,18-25,Lucknow,Uttar Pradesh,Student,1640263,LOW,VERIFIED,2025-07-29,ACTIVE
CUST0002691,Aditya Khan,SME,46-60,Indore,Madhya Pradesh,Business Owner,844887,LOW,VERIFIED,2024-01-23,ACTIVE
CUST0002692,Riya Verma,RETAIL,36-45,Ahmedabad,Gujarat,Self-Employed,772580,LOW,VERIFIED,2020-10-07,CLOSED
CUST0002693,Karan Reddy,PREMIUM,26-35,Lucknow,Uttar Pradesh,Student,3180229,HIGH,VERIFIED,2013-11-29,ACTIVE
CUST0002694,Aarav Verma,PREMIUM,26-35,Jaipur,Rajasthan,Student,2904707,MEDIUM,VERIFIED,2015-05-22,ACTIVE
CUST0002695,Neha Das,RETAIL,18-25,Kolkata,West Bengal,Salaried,894148,LOW,EXPIRED,2024-01-15,ACTIVE
CUST0002696,Aanya Khan,RETAIL,36-45,Kolkata,West Bengal,Business Owner,1319975,LOW,PENDING,2013-03-19,ACTIVE
CUST0002697,Neha Reddy,SME,36-45,Jaipur,Rajasthan,Professional,3311837,LOW,VERIFIED,2022-09-12,ACTIVE
CUST0002698,Riya Singh,RETAIL,46-60,Hyderabad,Telangana,Homemaker,1454552,LOW,REJECTED,2012-06-22,ACTIVE
CUST0002699,Isha Mehta,RETAIL,36-45,New Delhi,Delhi,Self-Employed,328881,MEDIUM,VERIFIED,2023-06-26,ACTIVE
CUST0002700,Diya Patel,RETAIL,46-60,Jaipur,Rajasthan,Retired,517906,LOW,VERIFIED,2014-03-01,ACTIVE
CUST0002701,Sneha Patel,RETAIL,36-45,Chennai,Tamil Nadu,Student,1699223,MEDIUM,VERIFIED,2015-11-15,ACTIVE
CUST0002702,Karan Gupta,RETAIL,18-25,Bhubaneswar,Odisha,Business Owner,267921,MEDIUM,VERIFIED,2021-08-05,ACTIVE
CUST0002703,Arjun Singh,RETAIL,60+,Chennai,Tamil Nadu,Retired,1286789,LOW,VERIFIED,2013-01-28,ACTIVE
CUST0002704,Rahul Nair,RETAIL,36-45,Ahmedabad,Gujarat,Business Owner,797971,LOW,VERIFIED,2020-09-04,ACTIVE
CUST0002705,Rohan Iyer,RETAIL,26-35,Jaipur,Rajasthan,Retired,1296834,MEDIUM,VERIFIED,2012-11-24,ACTIVE
CUST0002706,Arjun Singh,RETAIL,26-35,Ahmedabad,Gujarat,Homemaker,649688,MEDIUM,VERIFIED,2023-09-08,ACTIVE
CUST0002707,Diya Sharma,PREMIUM,46-60,Jaipur,Rajasthan,Student,2291304,LOW,VERIFIED,2017-06-03,ACTIVE
CUST0002708,Rahul Yadav,PREMIUM,60+,Kochi,Kerala,Student,4063788,LOW,VERIFIED,2020-02-24,BLOCKED
CUST0002709,Rahul Sharma,RETAIL,26-35,Lucknow,Uttar Pradesh,Salaried,1412859,MEDIUM,VERIFIED,2013-06-16,ACTIVE
CUST0002710,Vivaan Verma,CORPORATE,26-35,New Delhi,Delhi,Self-Employed,28965558,LOW,VERIFIED,2025-08-13,ACTIVE
CUST0002711,Karan Sharma,RETAIL,46-60,Kochi,Kerala,Retired,391949,LOW,VERIFIED,2017-11-04,ACTIVE
CUST0002712,Aditya Reddy,RETAIL,60+,Bengaluru,Karnataka,Self-Employed,1079840,LOW,PENDING,2014-08-29,ACTIVE
CUST0002713,Ishaan Yadav,PREMIUM,60+,Kolkata,West Bengal,Professional,2290912,MEDIUM,VERIFIED,2019-05-16,ACTIVE
CUST0002714,Rohan Iyer,PREMIUM,60+,Lucknow,Uttar Pradesh,Self-Employed,3084049,LOW,VERIFIED,2013-04-07,ACTIVE
CUST0002715,Vivaan Verma,CORPORATE,36-45,Ahmedabad,Gujarat,Salaried,19427696,MEDIUM,VERIFIED,2013-05-26,ACTIVE
CUST0002716,Aditya Nair,SME,26-35,Mumbai,Maharashtra,Student,9866483,MEDIUM,PENDING,2015-11-30,ACTIVE
CUST0002717,Pooja Reddy,RETAIL,26-35,Hyderabad,Telangana,Retired,1426453,MEDIUM,VERIFIED,2026-03-07,ACTIVE
CUST0002718,Neha Gupta,RETAIL,26-35,Bhubaneswar,Odisha,Homemaker,1536065,LOW,EXPIRED,2026-01-29,ACTIVE
CUST0002719,Krishna Reddy,RETAIL,46-60,Chennai,Tamil Nadu,Professional,318267,LOW,PENDING,2015-12-09,ACTIVE
CUST0002720,Ishaan Nair,RETAIL,26-35,Kochi,Kerala,Student,321419,LOW,VERIFIED,2012-02-04,ACTIVE
CUST0002721,Ananya Khan,RETAIL,18-25,Kochi,Kerala,Professional,1031601,MEDIUM,VERIFIED,2014-08-01,ACTIVE
CUST0002722,Sneha Iyer,RETAIL,26-35,Kolkata,West Bengal,Self-Employed,1316567,LOW,REJECTED,2019-09-19,DORMANT
CUST0002723,Rahul Gupta,RETAIL,60+,Chennai,Tamil Nadu,Homemaker,295016,LOW,EXPIRED,2020-05-13,BLOCKED
CUST0002724,Sai Khan,RETAIL,18-25,Mumbai,Maharashtra,Salaried,878332,LOW,VERIFIED,2015-01-15,ACTIVE
CUST0002725,Vivaan Mehta,PREMIUM,60+,Lucknow,Uttar Pradesh,Homemaker,2339765,LOW,VERIFIED,2024-07-15,ACTIVE
CUST0002726,Krishna Kapoor,RETAIL,46-60,Ahmedabad,Gujarat,Business Owner,633383,LOW,REJECTED,2021-02-08,CLOSED
CUST0002727,Priya Reddy,SME,46-60,Bhubaneswar,Odisha,Self-Employed,5358332,LOW,VERIFIED,2018-04-21,BLOCKED
CUST0002728,Karan Nair,SME,36-45,Bengaluru,Karnataka,Self-Employed,3904455,LOW,VERIFIED,2024-05-18,ACTIVE
CUST0002729,Arjun Iyer,PREMIUM,46-60,Chennai,Tamil Nadu,Self-Employed,2164943,MEDIUM,VERIFIED,2014-08-02,ACTIVE
CUST0002730,Aarav Gupta,PREMIUM,36-45,Mumbai,Maharashtra,Retired,2816718,LOW,VERIFIED,2020-06-05,DORMANT
CUST0002731,Ananya Nair,RETAIL,18-25,Jaipur,Rajasthan,Retired,1214683,LOW,VERIFIED,2012-05-02,ACTIVE
CUST0002732,Pooja Das,RETAIL,26-35,Ahmedabad,Gujarat,Homemaker,1499572,MEDIUM,VERIFIED,2024-07-07,ACTIVE
CUST0002733,Diya Khan,PREMIUM,36-45,New Delhi,Delhi,Salaried,2901530,MEDIUM,VERIFIED,2015-11-06,ACTIVE
CUST0002734,Rahul Verma,PREMIUM,36-45,Bhubaneswar,Odisha,Homemaker,4230697,LOW,VERIFIED,2016-03-27,ACTIVE
CUST0002735,Aarav Patel,RETAIL,60+,Ahmedabad,Gujarat,Retired,1210230,LOW,VERIFIED,2015-06-26,ACTIVE
CUST0002736,Meera Singh,RETAIL,26-35,Indore,Madhya Pradesh,Homemaker,891995,LOW,VERIFIED,2024-11-23,ACTIVE
CUST0002737,Karan Joshi,PREMIUM,46-60,Bengaluru,Karnataka,Retired,3419025,LOW,EXPIRED,2014-07-09,ACTIVE
CUST0002738,Aditya Joshi,RETAIL,46-60,Kochi,Kerala,Professional,812497,MEDIUM,VERIFIED,2022-08-09,ACTIVE
CUST0002739,Aarav Nair,SME,36-45,Kolkata,West Bengal,Business Owner,5484473,LOW,VERIFIED,2026-01-06,DORMANT
CUST0002740,Rahul Nair,RETAIL,26-35,Mumbai,Maharashtra,Self-Employed,453820,MEDIUM,VERIFIED,2026-06-21,ACTIVE
CUST0002741,Arjun Sharma,RETAIL,18-25,Ahmedabad,Gujarat,Professional,756296,MEDIUM,VERIFIED,2013-08-09,ACTIVE
CUST0002742,Ishaan Gupta,CORPORATE,18-25,Ahmedabad,Gujarat,Homemaker,9233442,LOW,VERIFIED,2016-01-13,ACTIVE
CUST0002743,Ishaan Mehta,PREMIUM,26-35,Mumbai,Maharashtra,Retired,2556172,LOW,VERIFIED,2012-04-13,ACTIVE
CUST0002744,Isha Mehta,PREMIUM,36-45,Kochi,Kerala,Business Owner,4099079,MEDIUM,VERIFIED,2025-01-07,ACTIVE
CUST0002745,Sneha Reddy,RETAIL,46-60,Chennai,Tamil Nadu,Student,1319754,MEDIUM,EXPIRED,2022-11-08,ACTIVE
CUST0002746,Sneha Mehta,RETAIL,26-35,Kolkata,West Bengal,Retired,845274,LOW,VERIFIED,2017-08-01,BLOCKED
CUST0002747,Krishna Sharma,RETAIL,46-60,New Delhi,Delhi,Self-Employed,1200122,LOW,VERIFIED,2020-10-14,ACTIVE
CUST0002748,Ishaan Rao,PREMIUM,46-60,New Delhi,Delhi,Business Owner,4321309,LOW,PENDING,2017-02-24,DORMANT
CUST0002749,Ananya Mehta,RETAIL,46-60,Ahmedabad,Gujarat,Self-Employed,513282,MEDIUM,VERIFIED,2015-06-10,ACTIVE
CUST0002750,Rahul Mehta,PREMIUM,60+,Hyderabad,Telangana,Self-Employed,3396472,MEDIUM,VERIFIED,2018-04-05,ACTIVE
CUST0002751,Meera Joshi,RETAIL,46-60,Bengaluru,Karnataka,Business Owner,1368617,MEDIUM,VERIFIED,2012-08-23,ACTIVE
CUST0002752,Neha Patel,PREMIUM,46-60,Lucknow,Uttar Pradesh,Retired,1533578,LOW,VERIFIED,2018-08-04,ACTIVE
CUST0002753,Ananya Verma,RETAIL,36-45,Chennai,Tamil Nadu,Professional,1711596,MEDIUM,VERIFIED,2019-08-05,ACTIVE
CUST0002754,Rohan Kapoor,RETAIL,26-35,Ahmedabad,Gujarat,Student,720080,LOW,VERIFIED,2023-04-09,ACTIVE
CUST0002755,Rahul Nair,RETAIL,26-35,Mumbai,Maharashtra,Student,1048884,LOW,VERIFIED,2025-11-24,ACTIVE
CUST0002756,Aditya Rao,RETAIL,60+,Lucknow,Uttar Pradesh,Business Owner,1127814,MEDIUM,VERIFIED,2014-09-22,ACTIVE
CUST0002757,Diya Patel,RETAIL,60+,New Delhi,Delhi,Business Owner,1758072,LOW,VERIFIED,2017-07-20,ACTIVE
CUST0002758,Arjun Singh,RETAIL,26-35,Mumbai,Maharashtra,Retired,259978,LOW,VERIFIED,2013-08-07,ACTIVE
CUST0002759,Aarav Khan,CORPORATE,46-60,Mumbai,Maharashtra,Self-Employed,40070885,LOW,VERIFIED,2016-06-13,ACTIVE
CUST0002760,Vivaan Mehta,RETAIL,18-25,Bhubaneswar,Odisha,Professional,1008667,MEDIUM,VERIFIED,2020-10-06,ACTIVE
CUST0002761,Aanya Yadav,PREMIUM,46-60,Jaipur,Rajasthan,Business Owner,3376818,MEDIUM,VERIFIED,2026-06-02,ACTIVE
CUST0002762,Karan Yadav,PREMIUM,60+,Kolkata,West Bengal,Homemaker,3621381,MEDIUM,VERIFIED,2021-04-27,ACTIVE
CUST0002763,Aarav Patel,CORPORATE,60+,Lucknow,Uttar Pradesh,Business Owner,41961290,LOW,VERIFIED,2017-04-14,DORMANT
CUST0002764,Sneha Kapoor,RETAIL,26-35,Jaipur,Rajasthan,Self-Employed,1233827,LOW,VERIFIED,2015-05-10,ACTIVE
CUST0002765,Isha Iyer,RETAIL,46-60,Jaipur,Rajasthan,Student,1076888,HIGH,VERIFIED,2025-12-19,ACTIVE
CUST0002766,Diya Reddy,RETAIL,46-60,Hyderabad,Telangana,Business Owner,308601,LOW,VERIFIED,2016-12-30,BLOCKED
CUST0002767,Priya Singh,RETAIL,46-60,Bengaluru,Karnataka,Salaried,1017213,LOW,VERIFIED,2018-05-19,ACTIVE
CUST0002768,Arjun Iyer,RETAIL,36-45,Mumbai,Maharashtra,Retired,305559,LOW,VERIFIED,2016-01-10,ACTIVE
CUST0002769,Aanya Iyer,RETAIL,18-25,Jaipur,Rajasthan,Professional,614657,LOW,VERIFIED,2016-04-23,ACTIVE
CUST0002770,Diya Reddy,RETAIL,26-35,Kolkata,West Bengal,Homemaker,1053393,LOW,VERIFIED,2015-08-19,ACTIVE
CUST0002771,Diya Gupta,RETAIL,18-25,Indore,Madhya Pradesh,Student,339904,LOW,VERIFIED,2024-02-24,ACTIVE
CUST0002772,Neha Das,PREMIUM,46-60,Bhubaneswar,Odisha,Professional,3590071,LOW,VERIFIED,2018-03-18,ACTIVE
CUST0002773,Rohan Reddy,RETAIL,46-60,Indore,Madhya Pradesh,Salaried,1275803,MEDIUM,VERIFIED,2019-08-23,ACTIVE
